id_rh,anio,vmae,vaeas,dma,p,prec,Nombre_rh,Area_Km2,PrecipitacionNormal,EscurrimientoNaturalMedioSuperficial,ImportacionesExportacionesOtrosPaises,EscurrimientoNaturalMedioSuperficialTotal,No_Cuencas
23,2023,12876.445946112768,1412.377,NA,13688.708245265367,1533.39636795097,NA,NA,NA,NA,0,NA,NA
24,2005,36433.483,53896.901000000005,-15729,-15730.50560332359,393.3952,NA,NA,NA,NA,0,NA,NA
24,2006,36433.483,53896.901000000005,-15729,-14988.86750911572,487.9681,Bravo-Conchos,229740,431.6703067,5587.7,-432,5155.7,0
24,2007,36433.483,53896.901000000005,-15729,-14988.86750911572,501.54605000000004,Bravo-Conchos,229740,448.5492372,5587.7,-432,5155.7,0
24,2008,36433.483,53896.901000000005,-15729,-14988.86750911572,588.9457,Bravo-Conchos,229740,453.25919441,5587.7,-432,5155.7,37
24,2009,36433.483,53896.901000000005,-15729,-14988.86750911572,404.6711,Bravo-Conchos,229740,453,5587.7,-432,5155.7,37
24,2010,36433.483,53896.901000000005,-15729,-14990.584263963423,667.3803,Bravo-Conchos,229740,453,5587.7,-431,5155.98,37
24,2011,36433.483,53896.901000000005,-15729,-14988.86750911572,212.492924,Bravo-Conchos,229740,399.33,5588,-432,5156,37
24,2012,36433.483,53896.901000000005,-15729,-14988.86750911572,355.818901,Bravo-Conchos,229740,399.33,5587.7,-432,5155.7,37
24,2013,70155.849,102800.37,-12894.623,-12896.372796607406,583.22,Bravo-Conchos,229740,399.33,5587.7,-432,5155.7,37
24,2014,70155.849,102800.37,-12894.623,-12896.372796607406,489.2,Bravo-Conchos,229740,399.33,5587.7,-432,5155.7,37
24,2015,70155.849,102800.37,-12894.623,-12896.372796607406,556.9,Bravo-Conchos,229740,399.33,5587.7,-432,5155.7,37
24,2016,36399.417250000006,53849.39075,-13698.447714285714,-14991.510713244428,612.9,Bravo-Conchos,229740,399,5671.81489225704,-432,5239.81489225704,37
24,2017,36399.41725,53849.39075,-13698.447714285714,-14991.510713244432,503.9,Bravo-Conchos,229740,399,5671.81489225704,-432,5239.81489225704,37
24,2018,36399.417250000006,53849.39075,-13698.447714285714,-14991.510713244428,516.55,Bravo-Conchos,229740,399.33,5671.81489225704,-432,5239.81489225704,37
24,2019,36399.417250000006,53849.39075,-13698.447714285714,-14991.510713244428,414.160165338654,Bravo-Conchos,229740,399,5671.81489225704,-432,5239.81489225704,37
24,2020,32382.26857422817,0,-2538.853,-2539.0566923617353,395.487249256026,NA,NA,NA,NA,0,NA,NA
24,2021,32520.403569681403,0,NA,-2474.4093861532274,400.8373112048415,NA,NA,NA,NA,0,NA,NA
24,2022,32924.22098295814,0,NA,-2285.4224615670755,401.9078726935565,NA,NA,NA,NA,0,NA,NA
24,2023,33151.66391050701,0,NA,-2178.9789601649336,394.70271980104,NA,NA,NA,NA,0,NA,NA
25,2005,4841.66,3087.67,4185.89,4352.430682253258,858.6846,NA,NA,NA,NA,0,NA,NA
25,2006,4841.66,3087.67,4185.89,4352.430682253258,565.7416000000001,San Fernando-Soto la Marina,54961,731.3469868,4328.2,0,4328.2,0
25,2007,4841.66,3087.67,4185.89,4352.430682253258,886.82375,San Fernando-Soto la Marina,54961,758.5132426,4328.2,0,4328.2,45
25,2008,4841.66,3087.67,4185.89,4352.430682253258,946.41165,San Fernando-Soto la Marina,54961,757.31710524,4328.2,0,4328.2,45
25,2009,4841.66,3087.67,4185.89,4352.430682253258,581.0328,San Fernando-Soto la Marina,54961,757,4328.2,0,4328.2,45
25,2010,4841.66,3087.67,4185.89,4352.430682253258,1009.4476,San Fernando-Soto la Marina,54961,757,4841.66,0,4841.66,45
25,2011,4841.66,2579.4105,4185.89,4116.763311213417,595.101472,San Fernando-Soto la Marina,54961,702.57,4842,0,4842,45
25,2012,4841.66,2579.4105,4185.89,4116.763311213417,666.78089,San Fernando-Soto la Marina,54961,702.57,4841.7,0,4841.7,45
25,2013,4863.641,2471.007,4257.304,4060.9321519235314,1165.76,San Fernando-Soto la Marina,54961,702.57,4841.68,0,4841.68,45
25,2014,4863.641,2471.007,4257.304,4060.9321519235314,977.3,San Fernando-Soto la Marina,54961,702.57,4863.7,0,4863.7,45
25,2015,4863.641,2471.007,4257.304,4060.9321519235314,768.95,San Fernando-Soto la Marina,54961,702.57,4863.7,0,4863.7,45
25,2016,4713.17,2569.318,4299.251,4144.626372293935,787.59,San Fernando-Soto la Marina,54961,703,4713.17089137494,0,4713.17089137494,45
25,2017,4713.17,2569.318,4299.251,4144.626372293935,648.8,San Fernando-Soto la Marina,54961,703,4713.17089137494,0,4713.17089137494,45
25,2018,4713.17,2569.318,4299.251,4144.626372293935,676.875,San Fernando-Soto la Marina,54961,702.57,4713.17089137494,0,4713.17089137494,45
25,2019,4713.17,2569.318,4299.251,4144.626372293935,613.580765351644,San Fernando-Soto la Marina,54961,703,4713.17089137494,0,4713.17089137494,45
25,2020,4649.747,911.953,3045.587,3392.2103391073288,607.57957070481,NA,NA,NA,NA,0,NA,NA
25,2021,4684.707728007408,911.953,NA,3383.3558241938817,608.725659821668,NA,NA,NA,NA,0,NA,NA
25,2022,4676.336519446996,911.953,NA,3385.476002899143,608.518554013678,NA,NA,NA,NA,0,NA,NA
25,2023,4671.828838506721,911.953,NA,3386.617664711857,608.553753432155,NA,NA,NA,NA,0,NA,NA
26,2005,20329.54,9675.460000000001,75709.66,65857.40759224276,737.1268,NA,NA,NA,NA,0,NA,NA
26,2006,20329.54,9675.460000000001,75709.66,65857.40759224276,681.5712,Pánuco,96989,886.3529236,20329.5,0,20329.5,0
26,2007,20329.54,9675.460000000001,75709.66,65857.40759224276,1170.2615,Pánuco,96989,889.1962604,20329.5,0,20329.5,0
26,2008,20329.54,9675.460000000001,75709.66,65857.40759224276,1149.1422499999999,Pánuco,96989,891.7815571,20329.5,0,20329.5,77
26,2009,20329.54,9675.460000000001,75709.66,65857.40759224276,709.79225,Pánuco,96989,892,20329.5,0,20329.5,77
26,2010,20329.54,9675.460000000001,75709.66,65857.40759224276,992.4924,Pánuco,96989,892,20329.540000000005,0,20329.540000000005,77
26,2011,19672.940000000002,9538.234181818181,55332.02,45805.4554447759,664.694107,Pánuco,96989,854.87,19673,0,19673,77
26,2012,19672.940000000002,9538.234181818181,55332.02,45805.4554447759,870.6785219999999,Pánuco,96989,854.87,19672.9,0,19672.9,77
26,2013,19702.125,9041.056,55190.939,58965.70150640959,990.77,Pánuco,96989,854.87,19672.9,0,19672.9,77
26,2014,19702.125,9041.056,55190.939,58965.70150640959,965.25,Pánuco,96989,854.87,19672.9,0,19672.9,77
26,2015,19702.125,9041.056,55190.939,58965.70150640959,837.3,Pánuco,96989,854.87,19672.9,0,19672.9,77
26,2016,20223.561999999998,9687.751,47890.766,61781.36010300598,825.5699999999999,Pánuco,96989,855,20223.5635949791,0,20223.5635949791,77
26,2017,20223.561999999998,9687.751,47890.766,61781.36010300598,707.4,Pánuco,96989,855,20223.5635949791,0,20223.5635949791,77
26,2018,20223.561999999998,9687.751,47890.766,61781.36010300598,741.66,Pánuco,96989,854.87,20223.5635949791,0,20223.5635949791,77
26,2019,20223.561999999998,9687.751,47890.766,61781.36010300598,782.642362052575,Pánuco,96989,855,20223.5635949791,0,20223.5635949791,77
26,2020,20372.371,10020.024,47703.844,58983.82362574013,785.966918572903,NA,NA,NA,NA,0,NA,NA
26,2021,20393.468462114794,10020.024,NA,59735.609789790586,774.721937897522,NA,NA,NA,NA,0,NA,NA
26,2022,20753.592220808754,10020.024,NA,72568.24613528501,785.640267975795,NA,NA,NA,NA,0,NA,NA
26,2023,20367.716756714526,10020.024,NA,58817.974497200106,785.640267975795,NA,NA,NA,NA,0,NA,NA
27,2005,14305.726,1954.92,14166.95,14164.705733501662,1592.7588999999998,NA,NA,NA,NA,0,NA,NA
27,2006,14305.725999999999,1954.92,14166.95,14164.70573350166,1356.7372500000001,Norte de Veracruz (Tuxpan-Nautla),26592,1379.522452,16033.7,0,16033.7,0
27,2007,14305.726,1954.92,14166.95,14164.705733501662,1832.00495,Norte de Veracruz (Tuxpan-Nautla),26592,1423.208059,14305.7,0,14305.7,5
27,2008,14305.726,1954.92,14166.95,14164.705733501662,1600.86575,Norte de Veracruz (Tuxpan-Nautla),26592,1427.05915825,14305.7,0,14305.7,5
27,2009,14305.726,1954.92,14166.95,14164.705733501662,1356.8493,Norte de Veracruz (Tuxpan-Nautla),26592,1427,14305.7,0,14305.7,12
27,2010,14305.726,1954.92,14166.95,14164.705733501662,1780.1829750000002,Norte de Veracruz (Tuxpan-Nautla),26592,1427,14305.726,0,14305.726,12
27,2011,14306.973000000002,5112.188033333333,14148.74,14151.20477571796,1463.8492635,Norte de Veracruz (Tuxpan-Nautla),26592,1422.32,14307,0,14307,12
27,2012,14306.973,5112.188033333333,14148.74,14151.204775717959,1653.5610275,Norte de Veracruz (Tuxpan-Nautla),26592,1422.32,14307,0,14307,12
27,2013,14154.841999999999,5822.024,13994.594,14004.756708179391,1819.5125,Norte de Veracruz (Tuxpan-Nautla),26592,1422.32,14306.97,0,14306.97,12
27,2014,14154.842,5822.024,13994.594,14004.756708179393,1538.35,Norte de Veracruz (Tuxpan-Nautla),26592,1422.32,14154.8,0,14154.8,12
27,2015,14154.841999999999,5822.024,13994.594,14004.756708179391,1388.2,Norte de Veracruz (Tuxpan-Nautla),26592,1422.32,14154.8,0,14154.8,12
27,2016,14377.948,6603.6089999999995,14218.948999999999,14211.057458564113,1570.8325,Norte de Veracruz (Tuxpan-Nautla),26592,1422,14377.9479014949,0,14377.9479014949,12
27,2017,14377.948,6603.6089999999995,14218.948999999999,14211.057458564113,1488.75,Norte de Veracruz (Tuxpan-Nautla),26592,1422,14377.9479014949,0,14377.9479014949,12
27,2018,14377.948,6603.6089999999995,14218.948999999999,14211.057458564113,1417.895,Norte de Veracruz (Tuxpan-Nautla),26592,1422.32,14377.9479014949,0,14377.9479014949,12
27,2019,14377.948,6603.6089999999995,14218.948999999999,14211.057458564113,1360.506734473605,Norte de Veracruz (Tuxpan-Nautla),26592,1422,14377.9479014949,0,14377.9479014949,12
27,2020,15020.697,3335.875,14821.431,14831.045088759558,1317.9156954237326,NA,NA,NA,NA,0,NA,NA
27,2021,14706.685871294976,3335.875,NA,14535.57377529992,1312.4496708949675,NA,NA,NA,NA,0,NA,NA
27,2022,14743.950533092087,3335.875,NA,14570.638260473515,1317.65169196919,NA,NA,NA,NA,0,NA,NA
27,2023,14748.630875573184,3335.875,NA,14575.042266618246,1316.6116373603425,NA,NA,NA,NA,0,NA,NA
28,2005,49951.39,21683.97,123620.256,127721.06836326394,1745.489525,NA,NA,NA,NA,0,NA,NA
28,2006,49951.39,21683.97,123620.256,127721.06836326394,1683.6261,Papaloapan,57355,1475.31298,50887.3,0,50887.3,12
28,2007,49951.39,21683.97,123620.256,127721.06836326394,1610.7941,Papaloapan,57355,1447.054603,49951.4,0,49951.4,12
28,2008,49951.39,21683.97,123620.256,127721.06836326394,1867.576575,Papaloapan,57355,1459.8557693,49951.4,0,49951.4,18
28,2009,49951.39,21683.97,123620.256,127721.06836326394,1357.796675,Papaloapan,57355,1460,49951.4,0,49951.4,18
28,2010,48176.49,20809.079999999998,116819.44,103873.93681720538,1850.2671249999999,Papaloapan,57355,1460,48176.49,0,48176.49,18
28,2011,48176.49,21890.642915584416,116819.44,109162.47779703102,1414.82049725,Papaloapan,57355,1440.17,48177,0,48177,18
28,2012,48176.49,21890.642915584416,116819.44,109162.47779703102,1861.162852,Papaloapan,57355,1440.17,48176.5,0,48176.5,18
28,2013,48180.875,20684.128,116946.401,103311.30321593751,1847.9625,Papaloapan,57355,1440.17,48176.5,0,48176.5,18
28,2014,48180.875,20684.128,116946.401,103311.30321593751,1566.1,Papaloapan,57355,1440.17,48180.9,0,48180.9,18
28,2015,48180.875,20684.128,116946.401,103311.30321593751,1813.6999999999998,Papaloapan,57355,1440.17,48180.9,0,48180.9,18
28,2016,47393.899,23477.83,113431.504,108294.92130456617,1689.4724999999999,Papaloapan,57355,1440,47393.898346327704,0,47393.898346327704,18
28,2017,47393.899,23477.83,113431.504,108294.92130456617,1786.4,Papaloapan,57355,1440,47393.898346327704,0,47393.898346327704,18
28,2018,47393.899,23477.83,113431.504,108294.92130456617,1911.5249999999999,Papaloapan,57355,1440.17,47393.898346327704,0,47393.898346327704,18
28,2019,47393.899,23477.83,113431.504,108294.92130456617,1499.32971243093,Papaloapan,57355,1440,47393.898346327704,0,47393.898346327704,18
28,2020,47420.892,21507.651,29751.916999999998,98958.90690633445,1498.48412810639,NA,NA,NA,NA,0,NA,NA
28,2021,47781.5133016493,21507.651,NA,102934.93778422417,1498.07917934418,NA,NA,NA,NA,0,NA,NA
28,2022,47654.69448905436,21507.651,NA,101536.69671396934,1497.56348576332,NA,NA,NA,NA,0,NA,NA
28,2023,47653.38245092312,21507.651,NA,101522.23083494639,1497.56348576332,NA,NA,NA,NA,0,NA,NA
29,2005,39481.58,225.07,127250.16,131749.94833855366,2172.0486,NA,NA,NA,NA,0,NA,NA
29,2006,39481.58,225.07,127250.16,131749.94833855366,2494.4173499999997,Coatzacoalcos,30217,1680.947132,44141.43,0,44141.43,0
29,2007,39481.58,225.07,127250.16,131749.94833855366,2299.93405,Coatzacoalcos,30217,1953.762452,39481.6,0,39481.6,9
29,2008,39481.58,225.07,127250.16,131749.94833855366,2550.3995,Coatzacoalcos,30217,1946.41585746,39481.6,0,39481.6,15
29,2009,39481.58,225.07,127250.16,131749.94833855366,1662.76055,Coatzacoalcos,30217,1946,39481.6,0,39481.6,15
29,2010,39481.58,225.07,127250.16,131749.94833855366,2467.0586000000003,Coatzacoalcos,30217,1946,39481.58,0,39481.58,15
29,2011,40068.02,260.50060606060606,129012.52,116949.58191703833,2490.942773,Coatzacoalcos,30217,2211.23,40068,0,40068,15
29,2012,40068.02,260.50060606060606,129012.52,116949.58191703833,1935.825937,Coatzacoalcos,30217,2211.23,40068,0,40068,15
29,2013,34700.217,249.928,117779.033,120997.34152846113,2612.09,Coatzacoalcos,30217,2211.23,40068.01,0,40068.01,15
29,2014,34700.217000000004,249.928,117779.033,120997.34152846113,2249,Coatzacoalcos,30217,2211.23,34700.2,0,34700.2,15
29,2015,34700.217000000004,249.928,117779.033,120997.34152846113,2428.9,Coatzacoalcos,30217,2211.23,34700.2,0,34700.2,15
29,2016,34707.709,283.299,118289.012,107018.64300946568,2036.42,Coatzacoalcos,30217,2211,34707.7076879562,0,34707.7076879562,15
29,2017,34707.709,283.299,118289.012,107018.64300946568,2116.1,Coatzacoalcos,30217,2211,34707.7076879562,0,34707.7076879562,15
29,2018,34707.709,283.299,118289.012,107018.64300946568,1848.725,Coatzacoalcos,30217,2211.23,34707.7076879562,0,34707.7076879562,15
29,2019,34707.709,283.299,118289.012,107018.64300946568,2241.33887657805,Coatzacoalcos,30217,2211,34707.7076879562,0,34707.7076879562,15
29,2020,34723.255000000005,324.59299999999996,57167.847,89721.54351135547,2278.08335215967,NA,NA,NA,NA,0,NA,NA
29,2021,34597.37498093695,324.59299999999996,NA,89712.60535868673,2248.30897855739,NA,NA,NA,NA,0,NA,NA
29,2022,34637.75764756952,324.59299999999996,NA,89715.47274337747,2252.15752015212,NA,NA,NA,NA,0,NA,NA
29,2023,34671.66036632729,324.59299999999996,NA,89717.88001721169,2255.38851092598,NA,NA,NA,NA,0,NA,NA
30,2005,71026.18,49959.66,394643.26,288978.55949085933,1755.39345,NA,NA,NA,NA,0,NA,NA
30,2006,71026.18000000001,49959.66,394643.26,410508.5885867652,1901.365,Grijalva-Usumacinta,102465,1872.153962,73465.6,44080,117545.6,2
30,2007,71026.18,49959.66,394643.26,410508.5885867652,1730.0772,Grijalva-Usumacinta,102465,1708.923315,73465.6,44080,117545.6,83
30,2008,71026.18,49959.66,394643.26,410508.5885867652,1976.2400499999999,Grijalva-Usumacinta,102465,1708.75468871,73465.6,44080,117545.6,83
30,2009,71026.18,49959.66,394643.26,410508.5885867652,1384.1639,Grijalva-Usumacinta,102465,1709,73465.59,44080,117545.79,83
30,2010,70876.4,49962.090000000004,394481.67,410019.25682171434,1953.10925,Grijalva-Usumacinta,102465,1709,73315.81000000001,44080,117396.01000000001,83
30,2011,70876.4,55883.0073974359,394481.67,370802.82517761784,2014.791684,Grijalva-Usumacinta,102465,1703.11,73316,44080,117396,83
30,2012,70876.4,55883.0073974359,394481.67,370802.82517761784,1775.531388,Grijalva-Usumacinta,102465,1703.11,73315.8,44080,117396,83
30,2013,56906.216,49963.030999999995,324208.047,365873.5690215968,2111.32,Grijalva-Usumacinta,102465,1703.11,73315.8,44080,117396,83
30,2014,56906.216,49963.030999999995,324208.047,365873.5690215968,1775.2,Grijalva-Usumacinta,102465,1703.11,59297.4,44080,103377.6,83
30,2015,56906.216,49963.030999999995,324208.047,365873.5690215968,1528.3,Grijalva-Usumacinta,102465,1703.11,59297.4,44080,103377.6,83
30,2016,59108.356,62443.104,329330.627,290171.18260279996,1461.745,Grijalva-Usumacinta,102465,1703,61881.0447132629,44080,105961.244713263,83
30,2017,59108.356,62443.104,329330.627,290171.18260279996,1594.3,Grijalva-Usumacinta,102465,1703,61881.0447132629,44080,105961.244713263,83
30,2018,59108.356,62443.104,329330.627,290171.18260279996,1387.05,Grijalva-Usumacinta,102465,1703.11,61881.0447132629,44080,105961.244713263,83
30,2019,59108.356,62443.104,329330.627,290171.18260279996,1599.50068990086,Grijalva-Usumacinta,102465,1703,61881.0447132629,44080,105961.244713263,83
30,2020,70017.324,71115.598,40002.708,145667.40850914136,1728.86116743957,NA,NA,NA,NA,0,NA,NA
30,2021,65522.26982688424,71115.598,NA,131465.07285397203,1702.17930290538,NA,NA,NA,NA,0,NA,NA
30,2022,63830.13914716734,71115.598,NA,126118.70616734069,1649.75704761267,NA,NA,NA,NA,0,NA,NA
30,2023,64758.61354008795,71115.598,NA,129052.26480037213,1680.35199104639,NA,NA,NA,NA,0,NA,NA
31,2005,610.3520000000001,0.078,1094.188,1094.3875975637318,1398.3434,NA,NA,NA,NA,0,NA,NA
31,2006,610.352,0.078,1094.188,1094.3875975637316,1511.5652,Yucatán Oeste,25443,1140.595799,590.6,0,590.6,2
31,2007,610.352,0.078,1094.188,1094.3875975637316,1402.2725,Yucatán Oeste,25443,1227.415277,590.6,0,590.6,2
31,2008,610.3520000000001,0.078,1094.188,1094.3875975637318,1316.0375,Yucatán Oeste,25443,1228.5532973,590.6,0,590.6,2
31,2009,610.352,0.078,1094.188,1094.3875975637316,1211.6248,Yucatán Oeste,25443,1229,590.6,0,590.6,2
31,2010,726.482,0.117,1318.257,1319.8708048030455,1307.2559,Yucatán Oeste,25443,1229,706.76,0,706.76,2
31,2011,726.482,1.0677692307692308,1318.257,1312.5903689331244,1204.584788,Yucatán Oeste,25443,1175.22,707,0,707,2
31,2012,726.482,1.0677692307692308,1318.257,1312.5903689331244,1105.574644,Yucatán Oeste,25443,1175.22,706.8,0,706.8,2
31,2013,726.482,0.11800000000000001,1318.268,1319.8631473866776,1550.31,Yucatán Oeste,25443,1175.22,706.8,0,706.8,2
31,2014,726.482,0.11800000000000001,1318.268,1319.8631473866776,1291.3,Yucatán Oeste,25443,1175.22,706.8,0,706.8,2
31,2015,726.482,0.11800000000000001,1318.268,1319.8631473866776,1157.5,Yucatán Oeste,25443,1175.22,706.8,0,706.8,2
31,2016,755.9270000000001,2.612,1363.536,1358.013001834802,1265.15,Yucatán Oeste,25443,1175,755.928545869693,0,755.928545869693,7
31,2017,755.9270000000001,2.612,1363.536,1358.013001834802,1461.3,Yucatán Oeste,25443,1175,755.928545869693,0,755.928545869693,7
31,2018,755.927,2.612,1363.536,1358.0130018348018,1400.84,Yucatán Oeste,25443,1175.22,755.928545869693,0,755.928545869693,7
31,2019,755.9270000000001,2.612,1363.536,1358.013001834802,NA,Yucatán Oeste,25443,1175,755.928545869693,0,755.928545869693,7
31,2020,755.9270000000001,2.65,1331.694,1357.7220200128165,NA,NA,NA,NA,NA,0,NA,NA
31,2021,755.9270000000001,2.65,NA,1357.7220200128165,NA,NA,NA,NA,NA,0,NA,NA
31,2022,755.9270000000001,2.65,NA,1357.7220200128165,NA,NA,NA,NA,NA,0,NA,NA
31,2023,755.9270000000001,2.65,NA,1357.7220200128165,NA,NA,NA,NA,NA,0,NA,NA
33,2005,1094.8709999999999,0.561,1094.1299999999999,1112.4557981520877,1220.13245,NA,NA,NA,NA,0,NA,NA
33,2006,1094.871,0.561,1094.1299999999999,1089.557983923107,1272.3121,Yucatán Este,38308,1224.221617,1124.8,864,1988.8,1
33,2007,1094.871,0.561,1094.1299999999999,1089.557983923107,1346.2824500000002,Yucatán Este,38308,1239.811065,1124.8,864,1988.8,1
33,2008,1094.871,0.561,1094.1299999999999,1089.557983923107,1387.358,Yucatán Este,38308,1243.43766754,1124.8,864,1988.8,1
33,2009,1094.871,0.561,1094.1299999999999,1089.557983923107,1141.88725,Yucatán Este,38308,1243,1124.8,864,1989.2,1
33,2010,1078.911,0.5810000000000001,1078.33,1077.6562024411342,1243.5841,Yucatán Este,38308,1243,1109.14,864,1973.54,1
33,2011,1078.911,0.7374615384615385,1078.33,1079.4009647673108,1255.718057,Yucatán Este,38308,1210.34,1109,864,1973,1
33,2012,1078.911,0.7374615384615385,1078.33,1079.4009647673108,1311.503187,Yucatán Este,38308,1210.34,1108.8,864,1973.2,1
33,2013,1078.9109999999998,0.5800000000000001,1078.33,1077.6450510595018,1672.995,Yucatán Este,38308,1210.34,1108.8,864,1973.2,1
33,2014,1078.911,0.5800000000000001,1078.33,1077.6450510595018,1294.4499999999998,Yucatán Este,38308,1210.34,576.1,864,1440.5,1
33,2015,1078.911,0.5800000000000001,1078.33,1077.6450510595018,1343.5,Yucatán Este,38308,1210.34,576.1,864,1440.5,1
33,2016,1077.814,1.0030000000000001,1076.81,1081.5286947883303,1235.855,Yucatán Este,38308,1210,1077.81302026597,864,1942.21302026597,6
33,2017,1077.814,1.0030000000000001,1076.81,1081.5286947883303,1067.25,Yucatán Este,38308,1210,1077.81302026597,864,1942.21302026597,6
33,2018,1077.814,1.0030000000000001,1076.81,1081.5286947883303,1213.295,Yucatán Este,38308,1210.34,1077.81302026597,864,1942.21302026597,6
33,2019,1077.814,1.0030000000000001,1076.81,1081.5286947883303,NA,Yucatán Este,38308,1210,1077.81302026597,864,1942.21302026597,6
33,2020,1077.814,1.034,1123.098,1104.7722018479155,NA,NA,NA,NA,NA,0,NA,NA
33,2021,1077.814,1.034,NA,1104.7722018479155,NA,NA,NA,NA,NA,0,NA,NA
33,2022,1077.814,1.034,NA,1104.7722018479155,NA,NA,NA,NA,NA,0,NA,NA
33,2023,1077.814,1.034,NA,1104.7722018479155,NA,NA,NA,NA,NA,0,NA,NA
34,2005,1701.38,217.23,1652.99,1656.255088006251,463.7579,NA,NA,NA,NA,0,NA,NA
34,2006,1701.3799999999999,217.23,1652.99,1656.2550880062506,493.0789,Cuencas Cerradas del Norte,90829,422.4611158,1701.3,0,1701.3,0
34,2007,1701.3799999999999,217.23,1652.99,1656.2550880062506,421.217475,Cuencas Cerradas del Norte,90829,407.7611297,1701.3,0,1701.3,0
34,2008,1701.38,217.23,1652.99,1656.255088006251,434.22195,Cuencas Cerradas del Norte,90829,404.27511317,1701.3,0,1701.3,0
34,2009,1701.38,217.23,1652.99,1656.255088006251,316.9979,Cuencas Cerradas del Norte,90829,404,1701.3,0,1701.3,22
34,2010,1701.38,217.23,1652.99,1656.255088006251,363.4431,Cuencas Cerradas del Norte,90829,404,1701.38,0,1701.38,22
34,2011,1701.38,226.3499,1652.99,1643.1113133618726,249.6552235,Cuencas Cerradas del Norte,90829,298.38,1701,0,1701,22
34,2012,1701.38,226.3499,1652.99,1643.1113133618726,269.28820675,Cuencas Cerradas del Norte,90829,298.38,1701.3,0,1701.3,22
34,2013,1260.586,201.734,1170.143,1169.5427773449935,415.275,Cuencas Cerradas del Norte,90829,298.38,1701.3,0,1701.3,22
34,2014,1260.586,201.734,1170.143,1169.5427773449935,387.4,Cuencas Cerradas del Norte,90829,298.38,1260.6,0,1260.6,22
34,2015,1260.586,201.734,1170.143,1169.5427773449935,452.7,Cuencas Cerradas del Norte,90829,298.38,1260.6,0,1260.6,22
34,2016,1254.949,213.14000000000001,1146.356,1146.5944125611725,406.45000000000005,Cuencas Cerradas del Norte,90829,298,1254.94981685585,0,1254.94981685585,22
34,2017,1254.949,213.14000000000001,1146.356,1146.5944125611725,406.9,Cuencas Cerradas del Norte,90829,298,1254.94981685585,0,1254.94981685585,22
34,2018,1254.949,213.14000000000001,1146.356,1146.5944125611725,454.41,Cuencas Cerradas del Norte,90829,298.38,1254.94981685585,0,1254.94981685585,22
34,2019,1254.949,213.14000000000001,1146.356,1146.5944125611725,345.3538109488635,Cuencas Cerradas del Norte,90829,298,1254.94981685585,0,1254.94981685585,22
34,2020,1338.427,371.277,1014.074,1015.087862959077,358.13688310431496,NA,NA,NA,NA,0,NA,NA
34,2021,1307.8612255231722,371.277,NA,979.7893602494046,355.151814200685,NA,NA,NA,NA,0,NA,NA
34,2022,1316.1683205143736,371.277,NA,989.3827050959005,355.741441495819,NA,NA,NA,NA,0,NA,NA
34,2023,1323.290544780225,371.277,NA,997.6077167911756,355.6155239320745,NA,NA,NA,NA,0,NA,NA
35,2005,957.3900000000001,28.089,278.78,278.9658872293273,191.2884,NA,NA,NA,NA,0,NA,NA
35,2006,957.39,28.089,278.78,278.9658872293273,350.9569,Mapimí,62639,383.740433,952.2,0,952.2,0
35,2007,957.3899999999999,28.089,278.78,278.9658872293272,297.4401,Mapimí,62639,355.7041184,957.4,0,957.4,0
35,2008,957.3900000000001,28.089,278.78,278.9658872293273,369.4094,Mapimí,62639,360.80386193,957.4,0,957.4,6
35,2009,957.3900000000001,28.089,278.78,278.9658872293273,365.6794,Mapimí,62639,361,957.4,0,957.4,6
35,2010,957.3900000000001,28.089,278.78,278.9658872293273,296.8436,Mapimí,62639,361,957.39,0,957.39,6
35,2011,957.39,32.930454545454545,278.78,277.634850166493,109.903167,Mapimí,62639,291.76,957,0,957,6
35,2012,568.385,32.930454545454545,161.718,160.73670606158905,214.419519,Mapimí,62639,291.76,568.4,0,568.4,6
35,2013,568.385,29.328,161.718,161.72711100542512,308.67,Mapimí,62639,291.76,957.4,0,957.4,6
35,2014,568.385,29.328,161.718,161.72711100542512,301.9,Mapimí,62639,291.76,568.4,0,568.4,6
35,2015,568.385,29.328,161.718,161.72711100542512,335.5,Mapimí,62639,291.76,568.4,0,568.4,6
35,2016,580.542,38.522,162.607,162.85269565735848,384.7,Mapimí,62639,292,580.542787084824,0,580.542787084824,6
35,2017,580.542,38.522,162.607,162.85269565735848,203.8,Mapimí,62639,292,580.542787084824,0,580.542787084824,6
35,2018,580.542,38.522,162.607,162.85269565735848,356.74,Mapimí,62639,291.76,580.542787084823,0,580.542787084823,6
35,2019,580.542,38.522,162.607,162.85269565735848,196.224744927614,Mapimí,62639,292,580.542787084823,0,580.542787084823,6
35,2020,224.969,35.896,56.722,56.723004750243575,194.322689908504,NA,NA,NA,NA,0,NA,NA
35,2021,399.94183132798344,35.896,NA,109.30330384928254,194.322689896061,NA,NA,NA,NA,0,NA,NA
35,2022,399.94183132798344,35.896,NA,109.30330384928254,194.322689896061,NA,NA,NA,NA,0,NA,NA
35,2023,399.94183132798344,35.896,NA,109.30330384928254,194.322689896061,NA,NA,NA,NA,0,NA,NA
36,2005,1911.59,1158.32,2615.39,2641.182675667689,329.7188,NA,NA,NA,NA,0,NA,NA
36,2006,1911.59,1158.32,2615.39,2641.182675667689,488.318425,Nazas-Aguanaval,93032,464.6095569,2508,0,2508,0
