CLAVE,NOMBRE,PERIODO DE DATOS,CLAVE_OMM,MUNICIPIO,ESTADO,ORG_CUENCA,CUENCA,SUBCUENCA,TIPO_EST,ORGANISMO,SITUACION,LATG,LATM,LATS,LONG,LONM,LONS,ALTURA,OBSERVACIONES,LAT_DGRADO,LONG_DGRADO
11006,APASEO EL ALTO,1961-2014,,APASEO EL ALTO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 2,RIO APASEO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,20,27,18,100,37,15,1875,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 2",20.455,-100.620833
11007,CALDERONES,"1949, 1951-2014",,GUANAJUATO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO GUANAJUATO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,59,30,101,13,38,2357,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",20.991667,-101.227222
11009,CELAYA (SMN),"1922-1945, 1947-1949, 1951-2015",,CELAYA,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 2,RIO LAJA-CELAYA,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,20,32,11,100,49,0,1761,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 2",20.536389,-100.816667
11011,CINCO SE—ORES,1962-2014,,SAN MIGUEL DE ALLENDE,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO LAJA-PE—UELITAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,57,28,100,53,36,2062,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",20.957778,-100.893333
11014,CUERAMARO,1962-2014,,CUERAMARO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO TURBIO-CORRALEJO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,37,32,101,40,33,1732,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",20.625556,-101.675833
11015,CHARCAS,"1949, 1951-2014",,DOCTOR MORA,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO LAJA-PE—UELITAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,8,21,100,19,50,2114,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",21.139167,-100.330556
11017,DOLORES HIDALGO (SMN),"1951-1981, 1987-2014",,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO LAJA-PE—UELITAS,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,21,9,8,100,57,5,1937,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",21.152222,-100.951389
11020,EL PALOTE,1961-2014,,LEON,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO TURBIO-PRESA EL PAPALOTE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,10,22,101,41,47,1837,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",21.172778,-101.696389
11021,EL SABINO,1962-2014,,SALVATIERRA,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 4,RIO SOLIS-SALAMANCA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,16,53,101,0,23,1730,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 4",20.281389,-101.006389
11022,EL TERRERO,1963-2014,,APASEO EL ALTO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 2,RIO APASEO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,22,11,100,33,17,2099,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 2",20.369722,-100.554722
11025,HACIENDA DE ARRIBA,"1946-1949, 1951-2014",,LEON,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO TURBIO-PRESA EL PAPALOTE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,13,52,101,42,19,1920,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",21.231111,-101.705278
11028,IRAPUATO,"1903-1913, 1922-2014",,IRAPUATO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO GUANAJUATO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,20,40,6,101,20,14,1729,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",20.668333,-101.337222
11030,JARAL DE BERRIOS,"1941-1991, 2001-2014",,SAN FELIPE,GUANAJUATO,LERMA SANTIAGO PACIFICO,ARROYO EL PUERQUITO O SAN BARTOLO,RIO SANTA MARIA ALTO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,41,42,101,1,28,1859,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO ARROYO EL PUERQUITO O SAN BARTOLO",21.695,-101.024444
11031,JERECUARO,"1923-1930, 1932, 1942-1945, 1957-2014",,JERECUARO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 3,RIO TIGRE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,8,35,100,31,8,1787,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 3",20.143056,-100.518889
11033,LA BEGO√É∆í√Ü‚Äô√É‚Ä†√¢‚Ç¨‚Ñ¢√É∆í√¢‚Ç¨≈°√É‚Äö√Ç¬¢√É∆í√Ü‚Äô√É‚Äö√Ç¬¢√É∆í√Ç¬¢√É¬¢√¢‚Äö¬¨√Ö¬°√É‚Äö√Ç¬¨√É∆í√¢‚Ç¨≈°√É‚Äö√Ç¬ù√É∆í√Ü‚Äô√É¬¢√¢‚Äö¬¨√Ç¬¶√É∆í√Ç¬¢√É¬¢√¢‚Ç¨≈°√Ç¬¨√É‚Ä¶√¢‚Ç¨≈ì√É∆í√Ü‚Äô√É‚Ä†√¢‚Ç¨‚Ñ¢√É∆í√¢‚Ç¨¬†√É¬¢√¢‚Äö¬¨√¢‚Äû¬¢√É∆í√Ü‚Äô√É¬¢√¢‚Äö¬¨√Ö¬°√É,1961-2014,,SAN MIGUEL DE ALLENDE,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO LAJA-CELAYA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,50,54,100,49,33,1850,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",20.848333,-100.825833
11036,"ADJUNTAS, MICH.",1943-2014,,MANUEL DOBLADO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO TURBIO-MANUEL DOBLADO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,40,31,101,50,39,1727,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",20.675278,-101.844167
11040,LOS CASTILLOS,"1946-1949, 1951-2014",,LEON,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO TURBIO-PRESA EL PAPALOTE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,11,43,101,40,3,1865,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",21.195278,-101.6675
11045,MEDIA LUNA,"1947-1949, 1951-2014",,SAN FELIPE,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO TURBIO-PRESA EL PAPALOTE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,19,57,101,38,21,2042,"TENÕA ERR”NEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO SAN FELIPE; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",21.3325,-101.639167
11048,NEUTLA,1963-2014,,COMONFORT,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 2,RIO LAJA-CELAYA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,42,28,100,50,8,1933,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 2",20.707778,-100.835556
11049,NUEVO VALLE MORENO,1962-2014,,LEON,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO LAJA-PE—UELITAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,12,40,101,25,33,2247,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",21.211111,-101.425833
11050,OCAMPO,"1924-1970, 1974-2014",,OCAMPO,GUANAJUATO,LERMA SANTIAGO PACIFICO,PRESA EL CUARENTA,CANAL C. OCAMPO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,21,39,0,101,28,47,2253,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO PRESA EL CUARENTA",21.65,-101.479722
11051,PE—UELITAS,1961-2014,,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO LAJA-PE—UELITAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,6,28,100,52,41,1906,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",21.107778,-100.878056
11052,PERICOS,"1937-1949, 1951-2014",,SALAMANCA,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 4,RIO LAJA-CELAYA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,31,20,101,7,6,1719,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 4",20.522222,-101.118333
11053,POZOS,"1949-1992, 1995-2014",,SAN LUIS DE LA PAZ,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO LAJA-PE—UELITAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,13,12,100,29,46,2206,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",21.22,-100.496111
11060,SALVATIERRA,"1937, 1940-1947, 1950-2015",,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO SOLIS-SALAMANCA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,55,19,101,2,44,2059,"TENÕA ERR”NEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",20.921944,-101.045556
11064,SAN DIEGO DE LA UNION,"1902-1914, 1924-1929, 1931-1988, 1990-1998",,SAN DIEGO DE LA UNION,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO LAJA-PE—UELITAS,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,21,27,56,100,52,19,2070,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",21.465556,-100.871944
11065,SAN FELIPE (DGE),"1986-1994, 1996-1997, 1999-2014",,SAN DIEGO DE LA UNION,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO LAJA-PE—UELITAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,28,18,100,55,10,2100,"TENÕA ERR”NEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO SAN DIEGO DE LA UNION; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",21.471667,-100.919444
11066,SAN JOSE ITURBIDE (SMN),"1949, 1951-2014",,SAN LUIS DE LA PAZ,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO LAJA-PE—UELITAS,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,21,17,47,100,30,50,2041,"TENÕA ERR”NEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO SAN LUIS DE LA PAZ; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",21.296389,-100.513889
11067,SAN JUAN DE LOS LLANOS,1924-1989,,SAN FELIPE,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO LAJA-PE—UELITAS,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,21,17,0,101,19,0,2020,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",21.283333,-101.316667
11068,SAN LUIS DE LA PAZ,"1924-1927, 1929-1938, 1940-1944, 1946-1951, 1954-1968, 1970-1988, 1991-2014",,SANTA CRUZ DE JUVENTINO ROSAS,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 2,RIO LAJA-PE—UELITAS,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,20,37,59,100,59,47,1748,"TENÕA ERR”NEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO SANTA CRUZ DE JUVENTINO ROSAS; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 2",20.633056,-100.996389
11070,SANTA JULIA,1954-2014,,GUANAJUATO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO SOLIS-SALAMANCA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,4,20,101,11,46,2552,"TENÕA ERR”NEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO GUANAJUATO; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",21.072222,-101.196111
11071,SANTA MARIA (DGE),"1939-1949, 1951-1955, 1961-2015",,SILAO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,LAGUNA DE YURIRIA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,56,36,101,25,49,1768,"TENÕA ERR”NEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO SILAO; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",20.943333,-101.430278
11072,SANTA RITA,1961-2014,,JARAL DEL PROGRESO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 4,RIO SOLIS-SALAMANCA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,17,54,101,4,1,1728,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 4",20.298333,-101.066944
11075,SOLEDAD NUEVA,"1949, 1951-1992, 1995-2014",,TARIMORO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 4,RIO LAJA-PE—UELITAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,17,14,100,45,37,1766,"TENÕA ERR”NEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO TARIMOROTENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 4",20.287222,-100.760278
11076,PRESA SOLIS,1961-2015,,ACAMBARO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 4,RIO SOLIS-SALAMANCA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,3,14,100,40,22,1901,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 4",20.053889,-100.672778
11077,TARANDACUAO,"1941-1949, 1951-1967, 1969-2014",,PENJAMO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 6,PRESA SOLIS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,18,20,101,46,58,1708,"TENÕA ERR”NEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO PENJAMO; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 6",20.305556,-101.782778
11078,TARIMORO,1966-2014,,TARANDACUAO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 3,RIO SOLIS-SALAMANCA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,59,51,100,30,44,1937,"TENÕA ERR”NEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO TARANDACUAO; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 3",19.9975,-100.512222
11079,VALLE DE SANTIAGO,"1922-1930, 1941-2014",,VALLE DE SANTIAGO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 4,RIO SOLIS-SALAMANCA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,22,58,101,10,44,1790,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 4",20.382778,-101.178889
11082,VILLA VICTORIA (DGE),"1987-1993, 1995-2014",,VICTORIA,GUANAJUATO,GOLFO NORTE,RÕO †VICTORIA,RIO EXTORAZ,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,12,47,100,13,12,1759,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO VICTORIA",21.213056,-100.22
11089,SILAO (SMN),"1924-1937, 1939-1946, 1948-1949, 1951-1985",,SILAO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO GUANAJUATO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,20,57,0,101,26,0,1777,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",20.95,-101.433333
11094,GUANAJUATO (DGE),1969-2014,,GUANAJUATO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO GUANAJUATO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,0,53,101,15,58,1995,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",21.014722,-101.266111
11095,LEON (DGE),"1946-1949, 1951-1957, 1959-2014",,LEON,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO TURBIO-PRESA EL PAPALOTE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,8,10,101,41,56,1828,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",21.136111,-101.698889
11096,SALAMANCA,"1941-1949, 1951-2014",,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO SALAMANCA-RIO ANGULO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,4,11,101,1,44,2239,"TENÕA ERR”NEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",21.069722,-101.028889
11098,SANTA CRUZ JUVENTINO ROSAS (SMN),"1924-1956, 1961-1985",,SANTA CRUZ DE JUVENTINO ROSAS,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 2,RIO LAJA-CELAYA,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,20,39,0,101,0,0,1756,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 2",20.65,-101
11105,AMECHE,"1974-1983, 1986-2015",,APASEO EL GRANDE,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †QUERETARO,RIO APASEO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,33,13,100,34,58,1780,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO QUERETARO",20.553611,-100.582778
11124,EL CHAPIN,1977-2014,,GUANAJUATO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO GUANAJUATO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,52,19,101,14,40,1853,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",20.871944,-101.244444
11134,EL CONEJO,1977-2014,,IRAPUATO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO GUANAJUATO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,42,57,101,22,11,1740,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",20.715833,-101.369722
11137,PRESA LA PURISIMA,1977-2014,,GUANAJUATO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LERMA 5,RIO GUANAJUATO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,52,12,101,17,41,1840,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LERMA 5",20.87,-101.294722
11141,CIENEGA DE NEGROS,1979-2014,,GUANAJUATO,GUANAJUATO,LERMA SANTIAGO PACIFICO,RÕO †LA LAJA 1,RIO LAJA-PE—UELITAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,10,24,101,14,30,2475,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA LAJA 1",21.173333,-101.241667
12004,AHUEHUEPAN,1960-2015,,IGUALA DE LA INDEPENDENCIA,GUERRERO,BALSAS,RÕO †MEDIO BALSAS,RIO COLULA O IGUALA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,20,17,99,38,48,760,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO MEDIO BALSAS",18.338056,-99.646667
12005,ALCOZAUCA (SMN),"1926-1943, 1945-1948, 1950-1988",,ALCOZAUCA DE GUERRERO,GUERRERO,BALSAS,RÕO †TLAPANECO,RIO COYCOYAN,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,17,27,0,98,23,0,1462,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TLAPANECO",17.45,-98.383333
12007,ARATICHANGUIO,1955-2015,,ZIRANDARO,GUERRERO,BALSAS,RÕO BAJO BALSAS,RIO BALSAS-ARATICHANGUIO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,28,33,101,21,33,226,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO BAJO BALSAS",18.475833,-101.359167
12008,ARCELIA,"1959-1989, 1992-2015",,ARCELIA,GUERRERO,BALSAS,RÕO †MEDIO BALSAS,RIO POLIUTLA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,19,1,100,16,48,414,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO MEDIO BALSAS",18.316944,-100.28
12009,ARROYO FRIO,1965-2015,,TECPAN DE GALEANA,GUERRERO,PACIFICO SUR,RÕO †TECPAN 1,RIO TECPAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,24,52,100,36,25,290,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TECPAN 1",17.414444,-100.606944
12011,ATOYAC (SMN),"1922-1931, 1942-1943, 1945-1951, 1953-1968, 1970-1988",,ATOYAC DE ALVAREZ,GUERRERO,PACIFICO SUR,RÕO †ATOYAC 1,RIO ATOYAC,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,17,13,0,100,27,0,240,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ATOYAC 1",17.216667,-100.45
12012,AYUTLA (CFE),1955-2000,,AYUTLA DE LOS LIBRES,GUERRERO,PACIFICO SUR,RÕO †NEXPA 1,RIO NEXPA,CLIMATOLOGICA,CFE,SUSPENDIDA,16,58,2,99,5,55,368,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO NEXPA 1",16.967222,-99.098611
12015,CACALOTENANGO,1947-2015,,TAXCO DE ALARCON,GUERRERO,BALSAS,RÕO †MEDIO BALSAS,RIO COLULA O IGUALA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,32,46,99,38,43,1662,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO MEDIO BALSAS",18.546111,-99.645278
12016,CARRERA LARGA,1953-2014,,COYUCA DE BENITEZ,GUERRERO,PACIFICO SUR,RÕO †COYUCA 1,RIO COYUCA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,2,30,100,7,0,20,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO COYUCA 1",17.041667,-100.116667
12018,CIRIAN GRANDE,1962-2015,,PEDRO ASCENCIO ALQUISIRAS,GUERRERO,BALSAS,RÕO †MEDIO BALSAS,RIO POLIUTLA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,35,7,99,55,56,1140,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO MEDIO BALSAS",18.585278,-99.932222
12019,CIUDAD ALTAMIRANO,1954-2015,,PUNGARABATO,GUERRERO,BALSAS,RÕO †MEDIO BALSAS,RIO LAS PAROTAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,21,31,100,39,52,250,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO MEDIO BALSAS",18.358611,-100.664444
12021,COAHUAYUTLA,1960-2015,,COAHUAYUTLA DE JOSE MARIA IZAZAGA,GUERRERO,BALSAS,RÕO BAJO BALSAS,PRESA EL INFIERNILLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,18,48,101,44,6,310,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO BAJO BALSAS",18.313333,-101.735
12022,COPALA,1961-2015,,COPALA,GUERRERO,PACIFICO SUR,RÕO †COPALA,RIO COPALA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,36,53,98,58,15,20,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO COPALA",16.614722,-98.970833
