CLAVE,NOMBRE,PERIODO DE DATOS,CLAVE_OMM,MUNICIPIO,ESTADO,ORG_CUENCA,CUENCA,SUBCUENCA,TIPO_EST,ORGANISMO,SITUACION,LATG,LATM,LATS,LONG,LONM,LONS,ALTURA,OBSERVACIONES,LAT_DGRADO,LONG_DGRADO
16128,TEPACALTEPEC,"1943-1978, 1980-1983",,TEPALCATEPEC,MICHOACAN DE OCAMPO,BALSAS,RIO TEPALCATEPEC,ARROYO TEPACALTEPEC,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,11,0,102,50,0,365,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEPALCATEPEC""",19.183333,-102.833333
16129,TEPUXTEPEC,"1947-1987, 1991-2001",,CONTEPEC,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO LERMA 2,RIO ATLACOMULCO-PASO DE OVEJAS,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,19,59,48,100,13,49,2358,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LERMA 2""",19.996667,-100.230278
16131,TICUITACO,1965-1971,,LA PIEDAD,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO LERMA 6,RIO ANGULO-RIO BRISE??AS,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,20,18,0,102,1,0,1750,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LERMA 6""",20.3,-102.016667
16132,TIQUICHEO (CFE),1955-1971,,TIQUICHEO DE NICOLAS ROMERO,MICHOACAN DE OCAMPO,BALSAS,RIO CUTZAMALA,RIO ZITACUARO,CLIMATOLOGICA,CFE,SUSPENDIDA,18,54,0,100,44,14,380,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUTZAMALA""",18.9,-100.737222
16133,TURICATO,1969-2015,,TURICATO,MICHOACAN DE OCAMPO,BALSAS,RIO TACAMBARO,RIO TACAMBARO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,3,13,101,25,14,740,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TACAMBARO""",19.053611,-101.420556
16134,TUXPAN,"1941-1964, 1966-1980, 1983-1985",,TUXPAN,MICHOACAN DE OCAMPO,BALSAS,RIO CUTZAMALA,RIO TUXPAN,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,34,0,100,27,0,1800,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUTZAMALA""",19.566667,-100.45
16135,TUZANTLA (SMN),"1940-1986, 2003-2006, 2010",,TUZANTLA,MICHOACAN DE OCAMPO,BALSAS,RIO CUTZAMALA,RIO ZITACUARO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,13,0,100,35,0,666,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUTZAMALA""",19.216667,-100.583333
16136,TZITZIO,"1969-1994, 2000-2015",,TZITZIO,MICHOACAN DE OCAMPO,BALSAS,RIO CUTZAMALA,RIO PURUNGUEO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,34,57,100,55,26,1565,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUTZAMALA""",19.5825,-100.923889
16137,UREPETIRO,"1949-2007, 2015",,TLAZAZALCA,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO DUERO,RIO DUERO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,58,30,102,7,37,1753,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO DUERO""",19.975,-102.126944
16138,URUAPAN (DGE),"1962-1973, 1983-1985",,URUAPAN,MICHOACAN DE OCAMPO,BALSAS,RIO CUPATITZIO,RIO CUPATITZIO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,19,23,5,102,3,30,1578,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUPATITZIO""",19.384722,-102.058333
16139,VILLA MADERO,1943-1984,,MADERO,MICHOACAN DE OCAMPO,BALSAS,RIO TACAMBARO,RIO CARACUARO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,24,0,101,16,0,2097,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TACAMBARO""",19.4,-101.266667
16140,VILLA MADERO (CFE),1961-1994,,MADERO,MICHOACAN DE OCAMPO,BALSAS,RIO TACAMBARO,RIO CARACUARO,CLIMATOLOGICA,CFE,SUSPENDIDA,19,23,24,101,16,39,2182,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TACAMBARO""",19.39,-101.2775
16141,YURECUARO,"1923-1933, 1936-2004, 2007-2015",,YURECUARO,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO LERMA 7,RIO ANGULO-RIO BRISE??AS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,20,15,102,16,59,1543,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LERMA 7""",20.3375,-102.283056
16142,ZACAPU (DGE),"1968-2001, 2005, 2010, 2013-2015",,ZACAPU,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO ANGULO,RIO ANGULO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,48,19,101,47,42,1986,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ANGULO""",19.805278,-101.795
16143,ZAMORA (OBS),1922-1960,76662,ZAMORA,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO DUERO,RIO DUERO,OBSERVATORIO,CONAGUA-SMN,OPERANDO,20,0,40,102,16,50,1564,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO DUERO""",20.011111,-102.280556
16144,ZAMORA (SMN),1951-1982,,ZAMORA,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO DUERO,RIO DUERO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,59,6,102,16,59,1580,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO DUERO""",19.985,-102.283056
16145,ZINAPECUARO,"1923-1993, 1997-2015",,ZINAPECUARO,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,LAGO DE CUITZEO,LAGUNA DE PATZCUARO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,51,31,100,49,38,1880,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LAGO DE CUITZEO""",19.858611,-100.827222
16146,ZIRAHUEN,"1947-1988, 1991-1995, 1998-2006, 2009, 2011-2015",,SALVADOR ESCALANTE,MICHOACAN DE OCAMPO,BALSAS,RIO ZIRAHUEN,LAGUNA ZIRAHUEN,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,27,15,101,43,55,2090,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ZIRAHUEN""",19.454167,-101.731944
16147,ZIRITZICUARO,1952-1985,,LA HUACANA,MICHOACAN DE OCAMPO,BALSAS,RIO BAJO BALSAS,PRESA EL ZAPOTE,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,18,54,0,102,0,0,213,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO BAJO BALSAS""",18.9,-102
16148,ZITACUARO,"1921-1970, 1979, 1983",,ZITACUARO,MICHOACAN DE OCAMPO,BALSAS,RIO CUTZAMALA,RIO ZITACUARO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,26,0,100,22,0,1870,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUTZAMALA""",19.433333,-100.366667
16149,APATZINGAN (DGE),1969-1985,,APATZINGAN,MICHOACAN DE OCAMPO,BALSAS,RIO TEPALCATEPEC,RIO APATZINGAN,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,19,5,0,102,21,0,332,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEPALCATEPEC""",19.083333,-102.35
16150,APATZINGAN (CFE),1969-1975,,APATZINGAN,MICHOACAN DE OCAMPO,BALSAS,RIO TEPALCATEPEC,RIO APATZINGAN,CLIMATOLOGICA,CFE,SUSPENDIDA,19,5,30,102,21,0,334,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEPALCATEPEC""",19.091667,-102.35
16151,ARTEAGA (CFE),1957-2000,,ARTEAGA,MICHOACAN DE OCAMPO,BALSAS,RIO ACAPILCAN,RIO CARRIZAL O ACAPILCAN,CLIMATOLOGICA,CFE,SUSPENDIDA,18,21,19,102,17,27,826,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ACAPILCAN""",18.355278,-102.290833
16152,CIUDAD HIDALGO (SMN),1922-1988,,HIDALGO,MICHOACAN DE OCAMPO,BALSAS,RIO CUTZAMALA,RIO TUXPAN,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,43,0,100,33,0,2327,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUTZAMALA""",19.716667,-100.55
16153,COALCOMAN (DGE),1951-1973,,COALCOMAN DE VAZQUEZ PALLARES,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO COALCOMAN,RIO CHACAN O COALCOMAN,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,18,46,10,103,9,10,1086,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COALCOMAN""",18.769444,-103.152778
16154,COALCOMAN (SMN),"1926-1927, 1936-1989, 1997, 2000-2001, 2005-2006, 2011, 2014",,COALCOMAN DE VAZQUEZ PALLARES,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO COALCOMAN,RIO CHACAN O COALCOMAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,46,0,103,9,0,1086,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COALCOMAN""",18.766667,-103.15
16155,COPANDARO (CFE),"1969-1998, 2000-2002, 2008-2010",,JIMENEZ,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO ANGULO,RIO ANGULO,CLIMATOLOGICA,CFE,OPERANDO,19,53,59,101,39,33,1980,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ANGULO""",19.899722,-101.659167
16156,CHARAPENDO,"1952-1956, 1969-1985",,GABRIEL ZAMORA,MICHOACAN DE OCAMPO,BALSAS,RIO CUPATITZIO,RIO CUPATITZIO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,19,16,0,102,4,0,1013,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUPATITZIO""",19.266667,-102.066667
16157,CHILA,1969-1985,,AGUILILLA,MICHOACAN DE OCAMPO,BALSAS,RIO TEPALCATEPEC,ARROYO TEPACALTEPEC,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,18,56,0,102,37,0,278,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEPALCATEPEC""",18.933333,-102.616667
16158,EL CAJON,"1952-1985, 1987, 1997, 2004-2015",,TEPALCATEPEC,MICHOACAN DE OCAMPO,BALSAS,RIO TEPALCATEPEC,ARROYO TEPACALTEPEC,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,58,15,102,45,0,296,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEPALCATEPEC""",18.970833,-102.75
16159,EL ROSARIO,"1972-2003, 2005-2015",,ANGAMACUTIRO,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO ANGULO,RIO ANGULO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,7,43,101,44,56,1700,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ANGULO""",20.128611,-101.748889
16161,LA VILLITA,"1961, 1969, 1972-1976, 1978-1985",,LAZARO CARDENAS,MICHOACAN DE OCAMPO,BALSAS,RIO BAJO BALSAS,RIO BALSAS-LA VILLITA,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,18,2,45,102,11,18,65,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO BAJO BALSAS""",18.045833,-102.188333
16162,ORANDINO,1961-2015,,JACONA,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO DUERO,RIO DUERO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,58,0,102,19,30,1580,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO DUERO""",19.966667,-102.325
16163,TUZANTLA (DGE),1969-1985,,TUZANTLA,MICHOACAN DE OCAMPO,BALSAS,RIO CUTZAMALA,RIO ZITACUARO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,19,12,21,100,34,29,600,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUTZAMALA""",19.205833,-100.574722
16164,URUAPAN (SMN),"1921-1947, 1951-1988",,URUAPAN,MICHOACAN DE OCAMPO,BALSAS,RIO CUPATITZIO,RIO CUPATITZIO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,25,0,102,4,0,1634,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUPATITZIO""",19.416667,-102.066667
16165,URUAPAN (CFE),"1962-1970, 1972-1999",,URUAPAN,MICHOACAN DE OCAMPO,BALSAS,RIO CUPATITZIO,RIO CUPATITZIO,CLIMATOLOGICA,CFE,SUSPENDIDA,19,23,42,102,3,7,1611,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUPATITZIO""",19.395,-102.051944
16168,ARIO DE ROSALES,1974-1988,,ARIO,MICHOACAN DE OCAMPO,BALSAS,RIO CUPATITZIO,RIO LA PAROTA,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,12,0,101,44,0,1840,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUPATITZIO""",19.2,-101.733333
16169,LA GARITA (CFE),1955-1969,,ARTEAGA,MICHOACAN DE OCAMPO,BALSAS,RIO BAJO BALSAS,RIO BALSAS-LA GARITA,CLIMATOLOGICA,CFE,SUSPENDIDA,18,24,22,102,15,33,75,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO BAJO BALSAS""",18.406111,-102.259167
16171,ZACAPU (SMN),1923-1969,,ZACAPU,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO ANGULO,RIO ANGULO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,49,0,101,47,0,1994,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ANGULO""",19.816667,-101.783333
16174,SAHUAYO,"1972-1988, 1991-1996, 2004-2015",,SAHUAYO,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO LERMA 7,RIO SAHUAYO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,20,3,25,102,43,26,1540,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LERMA 7""",20.056944,-102.723889
16175,TEPUXTEPEC (CFE),1969-2002,,CONTEPEC,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO LERMA 3,RIO ATLACOMULCO-PASO DE OVEJAS,CLIMATOLOGICA,CFE,SUSPENDIDA,19,59,21,100,13,30,2370,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LERMA 3""",19.989167,-100.225
16178,E.N.G.F. URUAPAN,"1969-1970, 1973-1975, 1977-1991, 2006, 2011-2012",,URUAPAN,MICHOACAN DE OCAMPO,BALSAS,RIO CUPATITZIO,RIO CUPATITZIO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,23,0,102,2,0,2193,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUPATITZIO""",19.383333,-102.033333
16183,MELCHOR OCAMPO,1973-1980,,LAZARO CARDENAS,MICHOACAN DE OCAMPO,BALSAS,RIO BAJO BALSAS,RIO BALSAS-LA VILLITA,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,18,1,0,102,12,0,20,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO BAJO BALSAS""",18.016667,-102.2
16185,COAHUAYANA,"1987-1991, 1997-2001, 2005-2007",,COAHUAYANA,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,COAHUAYANA 2,RIO COAHUAYANA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,45,6,103,40,9,10,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO COAHUAYANA 2""",18.751667,-103.669167
16186,EMILIANO ZAPATA,"1973-1988, 1994-2002",,VILLAMAR,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO LERMA 7,RIO SAHUAYO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,19,59,31,102,37,7,1540,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LERMA 7""",19.991944,-102.618611
16187,E.T.A. 139 CARACUARO,1973-1981,,CARACUARO,MICHOACAN DE OCAMPO,BALSAS,RIO TACAMBARO,RIO CARACUARO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,0,0,101,7,0,604,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TACAMBARO""",19,-101.116667
16188,TIRINDARO,1973-2003,,ZACAPU,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO ANGULO,RIO ANGULO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,19,46,0,101,44,30,2002,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ANGULO""",19.766667,-101.741667
16189,C.R.E.D.F.F.A.,"1973-1977, 1981-1983",,ZITACUARO,MICHOACAN DE OCAMPO,BALSAS,RIO CUTZAMALA,RIO ZITACUARO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,32,0,100,14,0,3090,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUTZAMALA""",19.533333,-100.233333
16190,ARCEO,1974-1985,,TUMBISCATIO,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO BAJO BALSAS,ARROYO LAS CRUCES,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,18,43,12,102,16,8,320,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO BAJO BALSAS""",18.72,-102.268889
16191,CUATRO ESQUINAS,1974-1988,,VENUSTIANO CARRANZA,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO LERMA 7,RIO DUERO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,20,12,22,102,35,21,1522,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LERMA 7""",20.206111,-102.589167
16192,LA ENCARNACION,"1974-1984, 1987-2005, 2008-2015",,ZITACUARO,MICHOACAN DE OCAMPO,BALSAS,RIO CUTZAMALA,RIO ZITACUARO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,24,46,100,23,38,1720,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUTZAMALA""",19.412778,-100.393889
16193,E.T.A. 036 LA HUACANA,"1974-1978, 1980-1982, 1984-1985",,LA HUACANA,MICHOACAN DE OCAMPO,BALSAS,RIO BAJO BALSAS,PRESA EL ZAPOTE,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,18,57,45,101,48,22,480,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO BAJO BALSAS""",18.9625,-101.806111
16194,E.T.A. 039 TOCUMBO,1975-2002,,TOCUMBO,MICHOACAN DE OCAMPO,BALSAS,RIO TEPALCATEPEC,RIO ITZICUARO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,42,7,102,31,13,1600,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEPALCATEPEC""",19.701944,-102.520278
16195,E.T.A. 137 COAHUAYANA,1974-1978,,COAHUAYANA,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,COAHUAYANA 2,RIO COAHUAYANA,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,18,41,0,103,40,0,21,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO COAHUAYANA 2""",18.683333,-103.666667
16196,SAN GREGORIO,1974-1985,,PAJACUARAN,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO LERMA 7,RIO DUERO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,20,11,0,102,32,0,1523,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LERMA 7""",20.183333,-102.533333
16197,JIQUILPAN,1975-1988,,JIQUILPAN,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO LERMA 7,RIO SAHUAYO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,20,0,0,102,42,0,1536,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LERMA 7""",20,-102.7
16198,LA ARENA,1975-1983,,VENUSTIANO CARRANZA,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO LERMA 7,RIO BRISE??AS-LAGUNA DE CHAPALA,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,20,12,0,102,40,0,1527,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LERMA 7""",20.2,-102.666667
16199,SAN MIGUEL CURINHUATO,"1975-1991, 1993-2002, 2005-2015",,MARAVATIO,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO LERMA 3,ARROYO TARANDACUAO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,59,22,100,35,21,2020,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LERMA 3""",19.989444,-100.589167
16203,ESCUELA SECUNDARIA FEDERAL,1975-1982,,TINGAMBATO,MICHOACAN DE OCAMPO,BALSAS,RIO CUPATITZIO,RIO LA PAROTA,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,30,30,101,51,30,1387,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUPATITZIO""",19.508333,-101.858333
16204,E.T.A. 132 VILLAMAR,1975-1978,,VILLAMAR,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO LERMA 7,RIO SAHUAYO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,20,2,0,102,33,0,1597,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LERMA 7""",20.033333,-102.55
16206,SAN JOSE PURUA,"1977-1983, 1985-1989",,JUNGAPEO,MICHOACAN DE OCAMPO,BALSAS,RIO CUTZAMALA,RIO TUXPAN,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,19,29,0,100,29,0,1572,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUTZAMALA""",19.483333,-100.483333
16208,CACHAN,"1977-2003, 2005-2015",,AQUILA,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO COALCOMAN,RIO CHACAN O COALCOMAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,16,40,103,13,24,79,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COALCOMAN""",18.277778,-103.223333
16212,BARRANCA DE CUPATITZIO,"1977-1990, 1994-1995",,URUAPAN,MICHOACAN DE OCAMPO,BALSAS,RIO CUPATITZIO,RIO CUPATITZIO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,28,0,102,5,0,2078,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUPATITZIO""",19.466667,-102.083333
16213,IRIMBO,"1978-1983, 1986-2004, 2007",,IRIMBO,MICHOACAN DE OCAMPO,BALSAS,RIO CUTZAMALA,RIO TUXPAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,41,57,100,28,42,2180,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUTZAMALA""",19.699167,-100.478333
16216,BUENAVISTA II,"1981-1990, 1997-1999",,BUENAVISTA,MICHOACAN DE OCAMPO,BALSAS,RIO TEPALCATEPEC,RIO APATZINGAN,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,19,12,34,102,35,11,450,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEPALCATEPEC""",19.209444,-102.586389
16217,EL CANTIL,1980-1985,,LAZARO CARDENAS,MICHOACAN DE OCAMPO,BALSAS,RIO ACAPILCAN,RIO POPOYUTLA,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,18,1,0,102,25,0,30,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ACAPILCAN""",18.016667,-102.416667
16219,SAN PEDRO,1979-2015,,TIQUICHEO DE NICOLAS ROMERO,MICHOACAN DE OCAMPO,BALSAS,RIO CUTZAMALA,RIO PURUNGUEO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,4,18,100,49,42,530,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUTZAMALA""",19.071667,-100.828333
16220,SAN SIMON,"1979, 1981, 1984-2015",,IXTLAN,MICHOACAN DE OCAMPO,LERMA SANTIAGO PACIFICO,RIO DUERO,RIO DUERO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,7,4,102,22,27,1550,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO DUERO""",20.117778,-102.374167
