CLAVE,NOMBRE,PERIODO DE DATOS,CLAVE_OMM,MUNICIPIO,ESTADO,ORG_CUENCA,CUENCA,SUBCUENCA,TIPO_EST,ORGANISMO,SITUACION,LATG,LATM,LATS,LONG,LONM,LONS,ALTURA,OBSERVACIONES,LAT_DGRADO,LONG_DGRADO
19024,ANAHUAC,"1933-2006, 2008-2014",NA,ANAHUAC,NUEVO LEÓN,RIO BRAVO,RÍO  SALADO,RIO SALADO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,27,14,18,100,7,53,194,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SALADO",27.238333,-100.131389
19027,ITURBIDE,"1940-1942, 1947-2006, 2008-2012, 2014",NA,ITURBIDE,NUEVO LEÓN,RIO BRAVO,RÍO  PABLILLO 1,RIO LIMON,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,43,31,99,54,17,1462,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PABLILLO 1",24.725278,-99.904722
19028,LAMPAZOS (SMN),"1934-1936, 1941-2006, 2008-2014",NA,LAMPAZOS DE NARANJO,NUEVO LEÓN,RIO BRAVO,RÍO  SALADO,ARROYO CHAPOTE,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,27,4,41,100,29,27,285,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SALADO",27.078056,-100.490833
19031,LA CRUZ,"1954-1957, 1959-2006, 2008-2011",NA,SANTA CATARINA,NUEVO LEÓN,RIO BRAVO,RÍO  SAN JUAN 1,RIO MONTERREY,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,32,47,100,31,23,2224,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.546389,-100.523056
19033,LAGUNA DE SANCHEZ,"1947-1981, 1983-2006, 2008-2014",NA,SANTIAGO,NUEVO LEÓN,RIO BRAVO,RÍO  SAN JUAN 1,RIO MONTERREY,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,20,46,100,16,48,1879,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.346111,-100.28
19034,PABLILLO (SMN),"1923-1925, 1927-1951, 1953-1954, 1956-1958, 1960-1975",NA,LINARES,NUEVO LEÓN,RIO BRAVO,RÍO  PABLILLO 2,RIO LIMON,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,24,51,25,99,33,20,346,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PABLILLO 2",24.856944,-99.555556
19035,CAMACHO,"1948-2006, 2008-2014",NA,LINARES,NUEVO LEÓN,RIO BRAVO,RÍO  CAMACHO,RIO LIMON,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,52,19,99,34,44,350,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CAMACHO",24.871944,-99.578889
19038,LAS COMITAS,1948-1995,NA,SANTA CATARINA,NUEVO LEÓN,RIO BRAVO,RÍO  SAN JUAN 1,RIO MONTERREY,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,25,30,48,100,21,21,973,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.513333,-100.355833
19039,LAS ENRAMADAS,"1946-1972, 1974-1986, 1997-2006, 2008-2014",NA,LOS RAMONES,NUEVO LEÓN,RIO BRAVO,RÍO  SAN JUAN 1,RIO SAN JUAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,30,5,99,31,17,230,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.501389,-99.521389
19042,LOS RAMONES,"1944-1945, 1947-2006, 2008-2014",NA,LOS RAMONES,NUEVO LEÓN,RIO BRAVO,RÍO  PESQUERIA,RIO PESQUERIA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,41,29,99,37,50,210,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PESQUERIA",25.691389,-99.630556
19045,MINA,"1955-2006, 2008-2014",NA,MINA,NUEVO LEÓN,RIO BRAVO,RÍO  PESQUERIA,RIO SALINAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,26,0,8,100,32,0,590,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PESQUERIA",26.002222,-100.533333
19046,MIER Y NORIEGA (SMN),"1942-1985, 1990, 1992-2014",NA,MIER Y NORIEGA,NUEVO LEÓN,CUENCAS CENTRALES DEL NORTE,SIERRA MADRE,BUSTAMANTE,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,23,25,21,100,7,5,1678,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SIERRA MADRE",23.4225,-100.118056
19048,MONTEMORELOS,"1927-1931, 1941-2006, 2008-2014",NA,MONTEMORELOS,NUEVO LEÓN,RIO BRAVO,RÍO  SAN JUAN 1,RIO PILON,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,10,55,99,49,56,421,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.181944,-99.832222
19049,MONTERREY,"1929-1935, 1940, 1945, 1947-2001",NA,MONTERREY,NUEVO LEÓN,RIO BRAVO,RÍO  SAN JUAN 1,RIO MONTERREY,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,25,40,57,100,16,1,495,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.6825,-100.266944
19050,SAN JOSE DE RAICES,1941-2014,NA,GALEANA,NUEVO LEÓN,CUENCAS CENTRALES DEL NORTE,SIERRA MADRE ORIENTAL,SAN RAFAEL,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,24,34,0,100,14,18,1870,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SIERRA MADRE ORIENTAL",24.566667,-100.238333
19053,RAYONES,"1945, 1947-1999, 2001-2006, 2008-2014",NA,RAYONES,NUEVO LEÓN,RIO BRAVO,RÍO  SAN JUAN 1,RIO PILON,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,1,15,100,4,38,848,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.020833,-100.077222
19054,RINCONADA,"1944-1945, 1947-2006, 2008-2013",NA,GARCIA,NUEVO LEÓN,RIO BRAVO,RÍO  PESQUERIA,RIO PESQUERIA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,40,52,100,43,3,1000,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PESQUERIA",25.681111,-100.7175
19055,SALINILLAS,"1941-2006, 2008-2014",NA,ANAHUAC,NUEVO LEÓN,RIO BRAVO,RÍO  SALADO,RIO SALADO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,27,25,45,100,22,26,240,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SALADO",27.429167,-100.373889
19056,SAN JUAN,"1947-2006, 2008-2011, 2014",NA,CADEREYTA JIMENEZ,NUEVO LEÓN,RIO BRAVO,RÍO  SAN JUAN 1,RIO SAN JUAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,32,36,99,50,25,260,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.543333,-99.840278
19057,SAN RAFAEL,"1956-1958, 1961, 1963-1971, 1973-1983, 1987-2014",NA,GALEANA,NUEVO LEÓN,CUENCAS CENTRALES DEL NORTE,SIERRA MADRE ORIENTAL,SAN RAFAEL,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,1,35,100,32,55,1887,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SIERRA MADRE ORIENTAL",25.026389000000002,-100.548611
19061,TOPO CHICO,"1947-1997, 2001-2005",NA,MONTERREY,NUEVO LEÓN,RIO BRAVO,RÍO  PESQUERIA,RIO PESQUERIA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,43,5,100,19,21,550,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PESQUERIA",25.718056,-100.3225
19067,EL RUCIO,"1956-1960, 1962-2014",NA,GALEANA,NUEVO LEÓN,CUENCAS CENTRALES DEL NORTE,SIERRA MADRE ORIENTAL,SAN RAFAEL,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,41,47,100,26,31,1940,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SIERRA MADRE ORIENTAL",24.696389,-100.441944
19069,LA BOCA,"1972-2006, 2008-2014",NA,SANTIAGO,NUEVO LEÓN,RIO BRAVO,RÍO  SAN JUAN 1,RIO SAN JUAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,25,46,100,7,44,460,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.429444,-100.128889
20008,BETHANIA,"1956-1985, 1991-1997, 2000-2005",NA,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,GOLFO CENTRO,RÍO  PAPALOAPAN,RIO OBISPO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,55,6,96,0,23,70,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PAPALOAPAN",17.918333,-96.006389
20009,BOQUILLA NUMERO UNO,"1946-2011, 2013-2015",NA,NEJAPA DE MADERO,OAXACA,PACIFICO SUR,RÍO  SAN ANTONIO,RIO ALTO TEHUANTEPEC,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,38,12,95,57,35,638,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN ANTONIO",16.636667,-95.959722
20014,CANTON,"1947-1984, 1993, 2000-2002, 2004-2014",NA,SAN LUCAS OJITLAN,OAXACA,GOLFO CENTRO,RÍO  SANTO DOMINGO,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,1,0,96,16,59,51,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SANTO DOMINGO",18.016667,-96.283056
20022,COYOTEPEC,1961-2007,NA,SAN BARTOLO COYOTEPEC,OAXACA,PACIFICO SUR,RÍO  ATOYAC-TLAPACOYAN,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,57,24,96,42,2,1533,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ATOYAC-TLAPACOYAN",16.956667,-96.700556
20024,SAN JUAN BAUTISTA CUICATLAN (DGE),1950-1984,NA,SAN JUAN BAUTISTA CUICATLAN,OAXACA,GOLFO CENTRO,RÍO  GRANDE,RIO QUIOTEPEC,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,17,48,0,96,58,0,620,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO GRANDE",17.8,-96.966667
20025,SAN JUAN BAUTISTA CUICATLAN (SMN),"1922-1926, 1936-1937, 1962-1966, 1969-1989, 1991-1992, 1995-1997, 2000-2014",NA,SAN JUAN BAUTISTA CUICATLAN,OAXACA,GOLFO CENTRO,RÍO  GRANDE,RIO QUIOTEPEC,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,17,48,0,96,57,0,624,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO GRANDE",17.8,-96.95
20027,CHICAPA DE CASTRO,"1949-2011, 2013-2015",NA,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,OAXACA,PACIFICO SUR,RÍO  ESPIRITU SANTO 1,RIO CHICAPA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,34,29,94,48,16,32,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ESPIRITU SANTO 1",16.574722,-94.804444
20035,HUAJUAPAN DE LEON (SMN),1923-1973,NA,HEROICA CIUDAD DE HUAJUAPAN DE LEON,OAXACA,BALSAS,RÍO  MIXTECO,RIO MIXTECO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,17,48,0,97,46,59,1600,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO MIXTECO",17.8,-97.783056
20039,IXTEPEC,"1948-2011, 2013-2015",NA,CIUDAD IXTEPEC,OAXACA,PACIFICO SUR,RÍO  LOS PERROS 2,RIO LOS PERROS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,33,7,95,5,4,69,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LOS PERROS 2",16.551944,-95.084444
20042,SANTA MARIA JACATEPEC,"1953-1984, 1991-1993, 1995, 1997-1998, 2000-2014",NA,SANTA MARIA JACATEPEC,OAXACA,GOLFO CENTRO,RÍO  VALLE NACIONAL,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,52,0,96,12,0,47,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO VALLE NACIONAL",17.866667,-96.2
20043,JALAPA DEL MARQUES,"1961-2011, 2013-2014",NA,SANTA MARIA JALAPA DEL MARQUES,OAXACA,PACIFICO SUR,RÍO  TEHUANTEPEC 1,PRESA BENITO JUAREZ,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,26,31,95,26,48,160,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEHUANTEPEC 1",16.441944,-95.446667
20048,JUCHITAN DE ZARAGOZA,"1937-2011, 2013-2015",NA,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,OAXACA,PACIFICO SUR,RÍO  LOS PERROS 2,RIO LOS PERROS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,26,57,95,1,27,30,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LOS PERROS 2",16.449167,-95.024167
20068,MATIAS ROMERO (SMN),"1928-1931, 1940-1995",NA,SANTA MARIA PETAPA,OAXACA,GOLFO CENTRO,ALTO RÍO  COATZACOALCOS,RIO TOLOSA,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,16,52,59,95,1,59,211,"TENÍA ERRÓNEO EL NOMBRE DEL MINICIPIO, SIENDO EL CORRECTO SANTA MARIA PETAPA; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO ALTO RIO COATZACOALCOS",16.883056,-95.033056
20070,MIAHUATLAN (SMN),1923-2014,NA,MIAHUATLAN DE PORFIRIO DIAZ,OAXACA,PACIFICO SUR,RÍO  ATOYAC-PASO DE LA REINA,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,16,19,46,96,35,38,1559,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ATOYAC-PASO DE LA REINA",16.329444,-96.593889
20071,MIAHUATLAN (DGE),1952-1995,NA,MONJAS,OAXACA,PACIFICO SUR,RÍO  ATOYAC-PASO DE LA REINA,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,16,21,0,96,37,0,1537,"TENÍA ERRÓNEO EL NOMBRE DEL MINICIPIO, SIENDO EL CORRECTO MONJAS; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ATOYAC-PASO DE LA REINA",16.35,-96.616667
20079,OAXACA,"1930, 1939, 1942, 1948-1950, 1952-1986, 1990-2011, 2013-2014",NA,OAXACA DE JUAREZ,OAXACA,PACIFICO SUR,RÍO  ATOYAC-SALADO,RIO ATOYAC-OAXACA DE JUAREZ,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,4,59,96,42,35,1594,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ATOYAC-SALADO",17.083056,-96.709722
20082,OSTUTA,"1948-2011, 2013-2015",NA,SANTO DOMINGO ZANATEPEC,OAXACA,PACIFICO SUR,RÍO  OSTUTA 2,RIO OSTUTA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,29,48,94,26,17,37,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO OSTUTA 2",16.496667,-94.438056
20084,PAPALOAPAN,"1947-1980, 1992-1998, 2000-2014",NA,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,GOLFO CENTRO,RÍO  PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,18,8,59,96,4,59,2744,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PAPALOAPAN",18.149722,-96.083056
20085,PASO ANCHO (CFE),1957-2000,NA,SAN VICENTE COATLAN,OAXACA,PACIFICO SUR,RÍO  ATOYAC-PASO DE LA REINA,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CFE,OPERANDO,16,22,0,96,52,59,1361,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ATOYAC-PASO DE LA REINA",16.366667,-96.883056
20109,SAN JERONIMO TAVICHE,"1944, 1946-1954, 1956-1989, 1991-1996",NA,SAN JERONIMO TAVICHE,OAXACA,PACIFICO SUR,RÍO  SAN ANTONIO,RIO SAN ANTONIO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,16,43,59,96,34,31,1718,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN ANTONIO",16.733056,-96.575278
20118,SAN MIGUEL EJUTLA,"1926, 1928-1933, 1960-1998, 2000-2014",NA,SAN MIGUEL EJUTLA,OAXACA,PACIFICO SUR,RÍO  ATOYAC-PASO DE LA REINA,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,34,46,96,44,14,1446,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ATOYAC-PASO DE LA REINA",16.579444,-96.737222
20120,SAN MIGUEL SUCHIXTEPEC,"1961-1998, 2000-2014",NA,SAN MIGUEL SUCHIXTEPEC,OAXACA,PACIFICO SUR,RÍO  COPALITA 1,RIO COPALITA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,5,29,96,27,54,2453,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COPALITA 1",16.091389,-96.465
20134,SANTIAGO CHIVELA,"1949-1950, 1952-1996, 1999-2014",NA,ASUNCION IXTALTEPEC,OAXACA,GOLFO CENTRO,ALTO RÍO  COATZACOALCOS,RIO TOLOSA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,43,0,95,0,0,217,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO ALTO RIO COATZACOALCOS",16.716667,-95
20141,SILACAYOAPAM (SMN),"1942-1943, 1948-1988, 1992-1993, 1995-2000",NA,SILACAYOAPAM,OAXACA,BALSAS,RÍO  MIXTECO,RIO MIXTECO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,17,30,0,98,9,0,1675,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO MIXTECO",17.5,-98.15
20148,TAPANATEPEC,"1961-2007, 2009-2010",NA,SAN PEDRO TAPANATEPEC,OAXACA,FRONTERA SUR,TAPANATEPEC,RIO TAPANATEPEC,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,24,8,94,12,57,72,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO TAPANATEPEC",16.402222,-94.215833
20149,TEHUANTEPEC,"1941, 1943-1993, 1995-2014",NA,SANTO DOMINGO TEHUANTEPEC,OAXACA,PACIFICO SUR,RÍO  TEHUANTEPEC 2,RIO CHICAPA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,19,0,95,14,4,41,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEHUANTEPEC 2",16.316667,-95.234444
20151,SAN FRANCISCO TELIXTLAHUACA,1961-2014,NA,SAN FRANCISCO TELIXTLAHUACA,OAXACA,PACIFICO SUR,RÍO  ATOYAC-TLAPACOYAN,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,18,0,96,54,0,2260,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ATOYAC-TLAPACOYAN",17.3,-96.9
20152,TEMASCAL,"1957-1985, 1987-1989, 1991-1996, 1998, 2000-2014",NA,SAN MIGUEL SOYALTEPEC,OAXACA,GOLFO CENTRO,RÍO  TONTO,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,15,0,96,24,0,35,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TONTO",18.25,-96.4
20158,SAN JUAN TEPEUXILA,"1955-1984, 1987-1992, 1995-1997, 2001-2014",NA,SAN JUAN TEPEUXILA,OAXACA,GOLFO CENTRO,RÍO  GRANDE,RIO QUIOTEPEC,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,43,59,96,50,59,2115,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO GRANDE",17.733056,-96.849722
20162,TEQUISISTLAN,"1940-1942, 1949-2011, 2013-2015",NA,MAGDALENA TEQUISISTLAN,OAXACA,PACIFICO SUR,RÍO  TEQUISISTLAN,PRESA BENITO JUAREZ,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,25,3,95,35,56,182,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEQUISISTLAN",16.4175,-95.598889
20170,TOTOLAPA (SMN),1944-1999,NA,SAN PEDRO TOTOLAPAM,OAXACA,PACIFICO SUR,RÍO  SAN ANTONIO,RIO SAN ANTONIO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,16,40,13,96,18,24,944,"TENÍA ERRÓNEO EL NOMBRE DEL MINICIPIO, SIENDO EL CORRECTO SAN PEDRO TOTOLAPAM; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN ANTONIO",16.670278,-96.306667
20173,UNION HIDALGO,1943-1989,NA,UNION HIDALGO,OAXACA,PACIFICO SUR,RÍO  ESPIRITU SANTO 2,RIO CHICAPA,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,16,27,55,94,49,59,11,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ESPIRITU SANTO 2",16.465278,-94.833056
20174,SAN  FELIPE USILA,"1950-1985, 1988-1995, 1997-1998, 2000-2006, 2008-2014",NA,SAN FELIPE USILA,OAXACA,GOLFO CENTRO,RÍO  SANTO DOMINGO,RIO USILA O SANTA ROSA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,52,59,96,31,59,127,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SANTO DOMINGO",17.883056,-96.533056
20184,SAN CARLOS YAUTEPEC,"1961-2011, 2013-2014",NA,SAN CARLOS YAUTEPEC,OAXACA,PACIFICO SUR,RÍO  SAN ANTONIO,RIO ALTO TEHUANTEPEC,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,30,12,96,6,30,846,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN ANTONIO",16.503333,-96.108333
20190,ZAPOTITLAN PALMAS (SMN),"1944-1945, 1948-1994, 1997-2002, 2004",NA,ZAPOTITLAN PALMAS,OAXACA,BALSAS,RÍO  MIXTECO,RIO MIXTECO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,17,53,18,97,49,4,1913,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO MIXTECO",17.888333,-97.817778
20294,SAN JUAN BAUTISTA TUXTEPEC II,"1978, 1982-1983, 1992-1995, 1997-1998, 2001-2014",NA,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,GOLFO CENTRO,RÍO  PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,4,59,96,7,59,31,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PAPALOAPAN",18.083056,-96.133056
21005,ACATZINGO DE HIDALGO,"1947-1987, 1989-2002, 2007-2014",NA,ACATZINGO,PUEBLA,BALSAS,RÍO  BAJO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,59,38,97,48,20,2197,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO BAJO ATOYAC",18.993889,-97.805556
21007,AHUATEPEC,"1950-1988, 1990-2015",NA,TECALI DE HERRERA,PUEBLA,BALSAS,RÍO  BAJO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,52,10,97,55,11,2026,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO BAJO ATOYAC",18.869444,-97.919722
21008,AQUIXTLA (CFE),1961-2009,NA,AQUIXTLA,PUEBLA,GOLFO CENTRO,RÍO  TECOLUTLA,RIO TECUANTEPEC,CLIMATOLOGICA,CFE,OPERANDO,19,47,44,97,56,8,2192,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TECOLUTLA",19.795556,-97.935556
21016,BALCON DIABLO,1943-2015,NA,TZICATLACOYAN,PUEBLA,BALSAS,RÍO  ALTO ATOYAC,PRESA MANUEL AVILA CAMACHO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,53,51,98,7,56,2120,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ALTO ATOYAC",18.8975,-98.132222
21019,CALTEPEC,"1954-1964, 1966-1984, 1987-2002, 2007-2014",NA,CALTEPEC,PUEBLA,GOLFO CENTRO,RÍO  SALADO,RIO SALADO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,12,9,97,27,9,2275,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SALADO",18.2025,-97.4525
